종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"198940","한주라이트메탈","KOSDAQ","중견기업부","735","4","0.55","730","738","725","32784","23926664","28608388830","38922978"
"058450","한주에이알티","KOSDAQ","투자주의환기종목(소속부없음)","1100","-13","-1.17","1107","1112","1097","27661","30445953","16272983100","14793621"
"107640","한중엔시에스","KOSDAQ","기술성장기업부","37750","550","1.48","37050","38000","36450","86108","3213314000","342201711500","9064946"
"002320","한진","KOSPI",,"20200","-500","-2.42","20700","20700","20200","36822","748419825","307747202000","15235010"
"003480","한진중공업홀딩스","KOSPI",,"5500","80","1.48","5460","5530","5420","203152","1112007955","162413966000","29529812"
"180640","한진칼","KOSPI",,"108500","-5300","-4.66","112800","113900","108500","374633","40792141550","7243707271500","66762279"
"18064K","한진칼우","KOSPI",,"36550","-1100","-2.92","37650","38050","36500","3576","132292450","19618797300","536766"
"005110","한창","KOSPI",,"1254","0","0.00","0","0","0","0","0","26467434378","21106407"
"079170","한창산업","KOSDAQ","중견기업부","7570","-80","-1.05","7640","7700","7500","8387","63622950","39364000000","5200000"
"009460","한창제지","KOSPI",,"628","-3","-0.48","631","635","627","55058","34686037","37471181208","59667486"
"372910","한컴라이프케어","KOSPI",,"2820","0","0.00","2860","2890","2805","210256","598641612","78041824920","27674406"
"054920","한컴위드","KOSDAQ","중견기업부","4830","465","10.65","4425","5170","4370","8571892","42318923544","136288501230","28217081"
"457370","한켐","KOSDAQ","중견기업부","9940","-360","-3.50","10330","10330","9910","122318","1224966435","79789711960","8027134"
"002680","한탑","KOSDAQ","중견기업부","762","-15","-1.93","778","790","762","95181","73033873","24625400838","32316799"
"098070","한텍","KOSDAQ","중견기업부","45900","-2350","-4.87","48550","48750","45700","225360","10493958425","510460371900","11121141"
"000880","한화","KOSPI",,"91500","-600","-0.65","92500","94100","91000","259222","23835380000","6858724252500","74958735"
"00088K","한화3우B","KOSPI",,"39650","250","0.63","39400","39850","39050","131384","5198315600","769386085650","19404441"
"452260","한화갤러리아","KOSPI",,"1136","-14","-1.22","1150","1152","1136","336609","384188383","220224516960","193859610"
"45226K","한화갤러리아우","KOSPI",,"2220","5","0.23","2240","2240","2215","2531","5611045","6447923400","2904470"
"451800","한화리츠","KOSPI",,"4085","-15","-0.37","4130","4160","4085","1411483","5798168172","733666000000","179600000"
"489790","한화비전","KOSPI",,"59400","-2400","-3.88","62400","62400","58800","692209","41340324950","2999010366000","50488390"
"088350","한화생명","KOSPI",,"3285","-95","-2.81","3365","3380","3280","1474111","4868386082","2853121050000","868530000"
"000370","한화손해보험","KOSPI",,"5920","-210","-3.43","6140","6150","5920","734251","4417744945","691094376800","116738915"
"009830","한화솔루션","KOSPI",,"29700","-600","-1.98","30150","30150","29650","637552","18989520825","5105208319200","171892536"
"009835","한화솔루션우","KOSPI",,"22950","-350","-1.50","23100","23300","22900","7346","169587175","59104259550","2575349"
"272210","한화시스템","KOSPI",,"59600","500","0.85","58900","59900","58000","2745780","163171600200","11259595584400","188919389"
"012450","한화에어로스페이스","KOSPI",,"1022000","-1000","-0.10","1010000","1041000","1005000","363904","372660454884","52697795822000","51563401"
"082740","한화엔진","KOSPI",,"42850","-50","-0.12","42900","43900","42450","1058304","45607687600","3575710034700","83447142"
"042660","한화오션","KOSPI",,"111700","700","0.63","110500","112100","109800","1487037","165506911000","34226376109800","306413394"
"003530","한화투자증권","KOSPI",,"6100","-60","-0.97","6160","6210","6030","935766","5718701035","1308741427500","214547775"
"003535","한화투자증권우","KOSPI",,"8000","80","1.01","8400","8400","7820","12034","97603980","38400000000","4800000"
"455310","한화플러스제4호스팩","KOSDAQ","SPAC(소속부없음)","2065","-5","-0.24","2070","2075","2065","4170","8612855","10448900000","5060000"
"498390","한화플러스제5호스팩","KOSDAQ","SPAC(소속부없음)","2010","-5","-0.25","2015","2015","2000","3637","7284090","9969600000","4960000"
"195870","해성디에스","KOSPI",,"27700","600","2.21","27850","27850","26800","173376","4737423250","470900000000","17000000"
"034810","해성산업","KOSDAQ","중견기업부","8430","50","0.60","8500","8570","8400","61834","524971470","274454304510","32556857"
"03481K","해성산업1우","KOSDAQ","중견기업부","7800","10","0.13","7790","7970","7790","2617","20471590","10833591600","1388922"
"059270","해성에어로보틱스","KOSDAQ","기술성장기업부","6830","-170","-2.43","7050","7090","6660","397970","2729433470","76258992170","11165299"
"076610","해성옵틱스","KOSDAQ","벤처기업부","561","-8","-1.41","566","570","557","201782","113329117","25199824353","44919473"
"101530","해태제과식품","KOSPI",,"6850","-100","-1.44","6950","6960","6850","30150","207715735","199450230700","29116822"
"220180","핸디소프트","KOSDAQ","벤처기업부","2710","35","1.31","2700","2770","2600","67624","179771068","52595680000","19408000"
"143210","핸즈코퍼레이션","KOSPI",,"1671","22","1.33","1649","1680","1649","1914","3186806","36554373237","21875747"
"900270","헝셩그룹","KOSDAQ","외국기업(소속부없음)","232","-1","-0.43","234","236","230","4142983","964564075","43626913280","188047040"
"214180","헥토이노베이션","KOSDAQ","우량기업부","18040","230","1.29","17950","18230","17810","114205","2058405320","236768018520","13124613"
"234340","헥토파이낸셜","KOSDAQ","우량기업부","18600","930","5.26","17810","19360","17660","2893938","54145418530","259854201600","13970656"
"084990","헬릭스미스","KOSDAQ","기술성장기업부","6170","-270","-4.19","6350","6510","5940","1081723","6691632720","284392557490","46092797"
"187660","현대ADM","KOSDAQ","중견기업부","2430","-25","-1.02","2455","2485","2380","983600","2378176704","122308803630","50332841"
"000720","현대건설","KOSPI",,"57000","-1000","-1.72","58000","58300","56200","1138688","64725227700","6347278605000","111355765"
"000725","현대건설우","KOSPI",,"52300","-1000","-1.88","53300","53300","52300","4145","217856400","55160443900","1054693"
"170030","현대공업","KOSDAQ","우량기업부","6100","-110","-1.77","6250","6270","6050","116620","713693165","93574000000","15340000"
"453340","현대그린푸드","KOSPI",,"15410","-390","-2.47","15780","15780","15410","60856","943802880","505746121860","32819346"
"086280","현대글로비스","KOSPI",,"178000","-9600","-5.12","186300","187900","172900","911265","161063014630","13350000000000","75000000"
"064350","현대로템","KOSPI",,"230000","19000","9.00","218000","230000","216500","2629924","599127826044","25102727390000","109142293"
"079430","현대리바트","KOSPI",,"7220","-50","-0.69","7280","7340","7210","26971","195565410","148264736040","20535282"
"012330","현대모비스","KOSPI",,"308000","-9000","-2.84","313500","314000","303000","383684","117702327250","28272888952000","91795094"
"319400","현대무벡스","KOSDAQ","우량기업부","9180","-10","-0.11","9200","9410","8810","3072783","27961426050","1022432038020","111376039"
"048410","현대바이오","KOSDAQ","중견기업부","5540","-70","-1.25","5570","5610","5450","472675","2615105515","532066918400","96040960"
"052260","현대바이오랜드","KOSDAQ","우량기업부","4785","-85","-1.75","4870","4970","4780","77996","375179050","143550000000","30000000"
"069960","현대백화점","KOSPI",,"89400","2200","2.52","88100","89900","87600","139542","12395869050","2023015882200","22628813"
"004560","현대비앤지스틸","KOSPI",,"11600","-200","-1.69","11780","11780","11510","26043","302128390","174914207600","15078811"
"016790","현대사료","KOSDAQ","관리종목(소속부없음)","994","0","0.00","0","0","0","0","0","187340898626","188471729"
"004310","현대약품","KOSPI",,"3955","-15","-0.38","3970","4005","3935","181789","720084958","126560000000","32000000"
"041440","현대에버다임","KOSDAQ","우량기업부","7890","10","0.13","7940","7950","7850","37556","296031355","141356798160","17915944"
"039010","현대에이치티","KOSDAQ","우량기업부","7180","-80","-1.10","7250","7250","7130","22856","163846390","61927500000","8625000"
"017800","현대엘리베이터","KOSPI",,"80200","1800","2.30","77700","80500","77700","192215","15299676700","3135209277000","39092385"
"307950","현대오토에버","KOSPI",,"168000","-4100","-2.38","172000","172200","166100","86430","14491450100","4607228976000","27423982"
"011210","현대위아","KOSPI",,"50600","-600","-1.17","50900","51200","50000","90091","4541406650","1376071199800","27195083"
"090850","현대이지웰","KOSDAQ","우량기업부","6210","10","0.16","6210","6260","6170","65113","404900095","147464901810","23746361"
"004020","현대제철","KOSPI",,"37500","500","1.35","37100","37850","36900","473680","17723682325","5004216937500","133445785"
"005440","현대지에프홀딩스","KOSPI",,"8530","-120","-1.39","8650","8730","8500","185521","1590278345","1329863687530","155904301"
"005380","현대차","KOSPI",,"214000","-4500","-2.06","218000","218500","212000","1301527","278391353750","43818161924000","204757766"
"005387","현대차2우B","KOSPI",,"164500","-5100","-3.01","169500","169500","164500","335327","55623378850","5751566485000","34963930"
"005389","현대차3우B","KOSPI",,"162600","-2700","-1.63","165400","165400","162600","26768","4377873600","378443695200","2327452"
"005385","현대차우","KOSPI",,"162100","-3900","-2.35","166000","166100","162100","256234","41754547850","3783569616000","23340960"
"001500","현대차증권","KOSPI",,"8770","-200","-2.23","9020","9020","8700","144665","1276946730","542275795880","61833044"
"011760","현대코퍼레이션","KOSPI",,"22350","-100","-0.45","22450","22550","21950","36938","820681850","295667390100","13228966"
"227840","현대코퍼레이션홀딩스","KOSPI",,"13100","-110","-0.83","13210","13210","12940","17359","226166170","119220951600","9100836"
"126560","현대퓨처넷","KOSPI",,"3240","-10","-0.31","3255","3270","3205","49583","159547950","357057541800","110202945"
"001450","현대해상","KOSPI",,"28150","-650","-2.26","28750","28750","28100","594781","16790271450","2516610000000","89400000"
"057050","현대홈쇼핑","KOSPI",,"55800","800","1.45","55400","56500","55100","17870","1000130400","669600000000","12000000"
"460930","현대힘스","KOSDAQ","중견기업부","27250","-650","-2.33","27400","27550","26500","767474","20656146500","966826484750","35479871"
"092300","현우산업","KOSDAQ","우량기업부","3065","20","0.66","3050","3145","3020","149170","458794999","57232181040","18672816"
"138360","협진","KOSDAQ","중견기업부","794","-8","-1.00","794","807","793","110120","87668931","41237790616","51936764"
"011080","형지I&C","KOSDAQ","중견기업부","763","-13","-1.68","776","857","761","2380194","1908499491","32285282904","42313608"
"308100","형지글로벌","KOSDAQ","중견기업부","2045","53","2.66","1993","2305","1992","6696017","14525486538","49127051360","24023008"
"093240","형지엘리트","KOSPI",,"1618","-5","-0.31","1623","1710","1612","1073540","1776640707","62115439062","38390259"
"003010","혜인","KOSPI",,"5510","-90","-1.61","5610","5610","5490","70370","388815365","70047235970","12712747"
"111110","호전실업","KOSPI",,"7880","70","0.90","7820","7930","7660","90201","705067190","73882880000","9376000"
"008770","호텔신라","KOSPI",,"54700","1700","3.21","54600","58400","54200","1815713","102253275500","2146872218700","39248121"
"008775","호텔신라우","KOSPI",,"43650","300","0.69","43350","46350","43350","11870","535254375","32819518350","751879"
"064240","홈캐스트","KOSDAQ","중견기업부","2010","-55","-2.66","2025","2065","2010","57595","116998100","70426404120","35038012"
"039610","화성밸브","KOSDAQ","우량기업부","9510","-130","-1.35","9560","9680","9450","78602","750692300","99002904000","10410400"
"378850","화승알앤에이","KOSPI",,"3420","-75","-2.15","3470","3505","3410","226235","777882520","64958190660","18993623"
"241590","화승엔터프라이즈","KOSPI",,"6590","-130","-1.93","6690","6740","6530","285459","1885132460","399283328840","60589276"
"006060","화승인더","KOSPI",,"4105","-55","-1.32","4165","4165","4080","135324","556010210","227088600000","55320000"
"013520","화승코퍼레이션","KOSPI",,"2025","25","1.25","1997","2030","1985","153061","307671112","101353785300","50051252"
"010690","화신","KOSPI",,"8110","-160","-1.93","8300","8300","8080","194764","1582805740","283204525100","34920410"
"126640","화신정공","KOSDAQ","우량기업부","1295","-9","-0.69","1304","1304","1285","59565","77019696","47104183665","36373887"
"133820","화인베스틸","KOSPI",,"2040","-45","-2.16","2085","2090","1995","700196","1416493856","64507127640","31621141"
"127980","화인써키트","KOSDAQ","중견기업부","6440","-150","-2.28","6550","6550","6430","14726","95273265","76254004960","11840684"
